127.0.0.1 - - [10/Mar/2022:20:08:35 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3352
127.0.0.1 - - [10/Mar/2022:20:08:37 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:20:08:38 +0530] "GET /viporgfarm/proddry.jsp HTTP/1.1" 200 10692
127.0.0.1 - - [10/Mar/2022:20:08:39 +0530] "GET /viporgfarm/dryAction.jsp?id=132 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:08:39 +0530] "GET /viporgfarm/proddry.jsp?msg=added HTTP/1.1" 200 10769
127.0.0.1 - - [10/Mar/2022:20:08:40 +0530] "GET /viporgfarm/myOrders.jsp HTTP/1.1" 200 6770
127.0.0.1 - - [10/Mar/2022:20:08:41 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3893
127.0.0.1 - - [10/Mar/2022:20:08:42 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7010
127.0.0.1 - - [10/Mar/2022:20:08:42 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:08:42 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:08:56 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:08:56 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 9096
127.0.0.1 - - [10/Mar/2022:20:08:56 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:08:56 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:11:11 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 9096
127.0.0.1 - - [10/Mar/2022:20:11:11 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:11:11 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:11:12 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 9096
127.0.0.1 - - [10/Mar/2022:20:11:12 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:11:12 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:11:12 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 9096
127.0.0.1 - - [10/Mar/2022:20:11:12 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:11:12 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:11:13 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:11:13 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:20:11:15 +0530] "GET /viporgfarm/prodvege.jsp HTTP/1.1" 200 10601
127.0.0.1 - - [10/Mar/2022:20:11:16 +0530] "GET /viporgfarm/vegeAction.jsp?id=102 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:11:16 +0530] "GET /viporgfarm/prodvege.jsp?msg=added HTTP/1.1" 200 10678
